date,value,metric
2020-02-27 22:58:22,621181287.0,service_net_usage
2020-02-27 22:58:23,809607783.75,service_net_usage
2020-02-27 22:58:24,809607783.75,service_net_usage
2020-02-27 22:58:25,923719800.25,service_net_usage
2020-02-27 22:58:26,970814031.5,service_net_usage
2020-02-27 22:58:27,938821204.0,service_net_usage
2020-02-27 22:58:28,914876022.0,service_net_usage
2020-02-27 22:58:29,914876022.0,service_net_usage
2020-02-27 22:58:30,974042539.0,service_net_usage
2020-02-27 22:58:31,969429618.0,service_net_usage
2020-02-27 22:58:32,1007490383.0,service_net_usage
2020-02-27 22:58:33,963371023.5,service_net_usage
